Business Name,Phone,Street Address,Locality,Category,Rating
"Dr. Alfred Y Ho, DDS",(212) 227-7677,N/A,N/A,DentistsOral & Maxillofacial Surgery,
"Marshall S. Dicker, DMD",(212) 962-7565,N/A,N/A,Dentists,
Dental Emergency Svce of Staten Island,(718) 852-2022,N/A,N/A,Dentists,N/A
Atlantic Dental Care Pc,(718) 643-9010,N/A,N/A,Dentists,
Metropolitan Dental Associates,(718) 875-3200,N/A,N/A,Dentists,
"Dr. Richard R Goldstein, DDS",(212) 864-1390,N/A,N/A,Dentists,N/A
Debiasi & Tomasulo,(212) 753-5250,N/A,N/A,DentistsImplant DentistryTeeth Whitening Products & Services,N/A
Dr. Martina Reynolds DDS,(212) 753-5471,N/A,N/A,DentistsOral & Maxillofacial SurgeryImplant Dentistry,N/A
Hochenberg Richard,(212) 724-5506,N/A,N/A,DentistsDental HygienistsImplant Dentistry,N/A
"Juan Pablo Collado, DDS",(212) 568-3231,N/A,N/A,DentistsOral & Maxillofacial Surgery,N/A
Family Dental PC,(212) 304-1666,N/A,N/A,Dentists,N/A
"Elizabeth Polin, DDS",(212) 929-9200,N/A,N/A,Dentists,N/A
Willoughby Dental,(718) 237-7888,N/A,N/A,Dentists,
"Gregory Tyorkin, DDS",(212) 697-7718,N/A,N/A,DentistsOral & Maxillofacial Surgery,N/A
Ronnie Myers DDS,(212) 305-9054,N/A,N/A,DentistsOral & Maxillofacial Surgery,N/A
"Gary K. Lippin, Other",(212) 759-8281,N/A,N/A,DentistsProsthodontists & Denture Centers,
"Dr. Yelena Vaynshteyn, DDS",(718) 599-6050,N/A,N/A,DentistsCosmetic Dentistry,
"Dr. Pankaj Singh, DDS - Arch Dental Associates",(212) 477-4330,N/A,N/A,DentistsImplant DentistryDental Hygienists,
